occurrenceID,datasetName,datasetProvider,scientificName,sex,individualCountEnd,plantScientificName,endYear,endMonth,endDay,verbatimEventDate,startYear,country,decimalLatitude,decimalLongitude,coordinateUncertaintyInMetersEnd,manualGeoreferencing,geometry
PR_Megachilidae_RL_37650,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2009,7,15,20090715,2009,Portugal,37.13,-8.3,,provided,2698964.99506192|1756793.38828475
PR_Megachilidae_RL_37651,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2009,7,15,20090715,2009,Portugal,37.13,-8.3,,provided,2698964.99506192|1756793.38828475
AM_Osmiini_RL_3126,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,2009,7,19,19.7.2009,,Portugal,37.71666,-8.76666,,provided,2672607.27309344|1830136.96683853
IB_bees_ES_RL_62775,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,F,1,,2009,7,4,04-07-2009;04-07-2009,2009,Portugal,37.43,-8.77,1000,provided,2665424.95648277|1799272.79745926
PR_Megachilidae_RL_37673,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2009,7,4,20090704,2009,Portugal,37.43,-8.77,,provided,2665424.95648277|1799272.79745926
PR_Megachilidae_RL_37677,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2009,7,4,20090704,2009,Portugal,37.43,-8.77,,provided,2665424.95648277|1799272.79745926
ULB_RL_1214471,MarshallL_ULBSTEPPlus_2023,ULB,Heriades rubicola,,1,,2009,,,20090000,,Portugal,37.13,-8.3,,provided,2698964.99506192|1756793.38828475
ULB_RL_1214480,MarshallL_ULBSTEPPlus_2023,ULB,Heriades rubicola,,1,,2009,,,20090000,,Portugal,37.43,-8.77,,provided,2665424.95648277|1799272.79745926
IB_bees_ES_RL_62781,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,M,1,,2010,8,2,02-08-2010;02-08-2010,2010,Portugal,37.13,-7.64,1000,provided,2756273.92681724|1743025.1787053
PR_Megachilidae_RL_37648,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2010,8,2,20100802,2010,Portugal,37.13,-7.64,,provided,2756273.92681724|1743025.1787053
PR_Megachilidae_RL_37649,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2010,8,2,20100802,2010,Portugal,37.13,-7.64,,provided,2756273.92681724|1743025.1787053
ULB_RL_1214470,MarshallL_ULBSTEPPlus_2023,ULB,Heriades rubicola,,1,,2010,,,20100000,,Portugal,37.13,-7.64,,provided,2756273.92681724|1743025.1787053
IB_bees_ES_RL_62782,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,F,2,,2011,5,27,27-05-2011;27-05-2011,2011,Portugal,37.43,-8.77,1000,provided,2665424.95648277|1799272.79745926
IB_bees_ES_RL_88474,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,M,2,,2011,5,27,27-05-2011;27-05-2011,2011,Portugal,37.43,-8.77,1000,provided,2665424.95648277|1799272.79745926
PR_Megachilidae_RL_37674,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,2,,2011,5,27,20110527,2011,Portugal,37.43,-8.77,,provided,2665424.95648277|1799272.79745926
PR_Megachilidae_RL_37675,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,2,,2011,5,27,20110527,2011,Portugal,37.43,-8.77,,provided,2665424.95648277|1799272.79745926
PR_Megachilidae_RL_37678,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,2,,2011,5,27,20110527,2011,Portugal,37.43,-8.77,,provided,2665424.95648277|1799272.79745926
PR_Megachilidae_RL_37679,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,2,,2011,5,27,20110527,2011,Portugal,37.43,-8.77,,provided,2665424.95648277|1799272.79745926
IB_bees_ES_RL_62788,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,F,3,,2011,6,12,12-06-2011;12-06-2011,2011,Portugal,37.19,-8.44,1000,provided,2688236.15467995|1766256.2640806
PR_Megachilidae_RL_37657,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,3,,2011,6,12,20110612,2011,Portugal,37.19,-8.44,,provided,2688236.15467995|1766256.2640806
PR_Megachilidae_RL_37658,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,3,,2011,6,12,20110612,2011,Portugal,37.19,-8.44,,provided,2688236.15467995|1766256.2640806
IB_bees_ES_RL_62784,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,M,2,,2011,6,3,03-06-2011;03-06-2011,2011,Portugal,38.45,-9.1,1000,provided,2662082.81496835|1916523.59153518
PR_Megachilidae_RL_37700,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,2,,2011,6,3,20110603,2011,Portugal,38.45,-9.1,,provided,2662082.81496835|1916523.59153518
PR_Megachilidae_RL_37701,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,,1,,2011,6,3,20110603,2011,Portugal,38.45,-9.1,,provided,2662082.81496835|1916523.59153518
IB_bees_ES_RL_62789,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,F,1,,2011,7,23,23-07-2011;23-07-2011,2011,Portugal,37.43,-8.77,1000,provided,2665424.95648277|1799272.79745926
PR_Megachilidae_RL_37676,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2011,7,23,20110723,2011,Portugal,37.43,-8.77,,provided,2665424.95648277|1799272.79745926
PR_Megachilidae_RL_37680,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2011,7,23,20110723,2011,Portugal,37.43,-8.77,,provided,2665424.95648277|1799272.79745926
ULB_RL_1214474,MarshallL_ULBSTEPPlus_2023,ULB,Heriades rubicola,,3,,2011,,,20110000,,Portugal,37.19,-8.44,,provided,2688236.15467995|1766256.2640806
ULB_RL_1214481,MarshallL_ULBSTEPPlus_2023,ULB,Heriades rubicola,,5,,2011,,,20110000,,Portugal,37.43,-8.77,,provided,2665424.95648277|1799272.79745926
ULB_RL_1214488,MarshallL_ULBSTEPPlus_2023,ULB,Heriades rubicola,,2,,2011,,,20110000,,Portugal,38.45,-9.1,,provided,2662082.81496835|1916523.59153518
IB_bees_ES_RL_62793,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,F,1,,2012,7,18,18-07-2012;18-07-2012,2012,Portugal,37.52,-8.78,1000,provided,2666726.19902533|1809201.9080375
IB_bees_ES_RL_88476,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,M,4,,2012,7,18,18-07-2012;18-07-2012,2012,Portugal,37.52,-8.78,1000,provided,2666726.19902533|1809201.9080375
PR_Megachilidae_RL_37681,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2012,7,18,20120718,2012,Portugal,37.52,-8.78,,provided,2666726.19902533|1809201.9080375
PR_Megachilidae_RL_37682,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,4,,2012,7,18,20120718,2012,Portugal,37.52,-8.78,,provided,2666726.19902533|1809201.9080375
PR_Megachilidae_RL_37683,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2012,7,18,20120718,2012,Portugal,37.52,-8.78,,provided,2666726.19902533|1809201.9080375
PR_Megachilidae_RL_37684,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,4,,2012,7,18,20120718,2012,Portugal,37.52,-8.78,,provided,2666726.19902533|1809201.9080375
IB_bees_ES_RL_62794,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,F,1,,2012,7,20,20-07-2012;20-07-2012,2012,Portugal,37.01,-8.94,1000,provided,2640630.09600417|1757681.70167672
PR_Megachilidae_RL_37618,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2012,7,20,20120720,2012,Portugal,37.01,-8.94,,provided,2640630.09600417|1757681.70167672
PR_Megachilidae_RL_37619,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2012,7,20,20120720,2012,Portugal,37.01,-8.94,,provided,2640630.09600417|1757681.70167672
ULB_RL_1214459,MarshallL_ULBSTEPPlus_2023,ULB,Heriades rubicola,,1,,2012,,,20120000,,Portugal,37.01,-8.94,,provided,2640630.09600417|1757681.70167672
ULB_RL_1214482,MarshallL_ULBSTEPPlus_2023,ULB,Heriades rubicola,,5,,2012,,,20120000,,Portugal,37.52,-8.78,,provided,2666726.19902533|1809201.9080375
IB_bees_ES_RL_62798,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,F,2,,2014,8,10,10-08-2014;09-08-2014,2014,Portugal,41.34,-6.96,1000,provided,2909067.02871432|2185964.24621622
PR_Megachilidae_RL_37797,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,2,,2014,8,10,20140810,2014,Portugal,41.34,-6.96,,provided,2909067.02871432|2185964.24621622
PR_Megachilidae_RL_37800,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,2,,2014,8,10,20140810,2014,Portugal,41.34,-6.96,,provided,2909067.02871432|2185964.24621622
ULB_RL_1214495,MarshallL_ULBSTEPPlus_2023,ULB,Heriades rubicola,,2,,2014,,,20140000,,Portugal,41.34,-6.96,,provided,2909067.02871432|2185964.24621622
IB_bees_ES_RL_62813,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,F,2,,2015,10,15,15-10-2015;15-10-2015,2015,Portugal,37.19,-8.9,1000,provided,2648429.30462222|1776216.06319141
PR_Megachilidae_RL_37660,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,2,,2015,10,15,20151015,2015,Portugal,37.19,-8.9,,provided,2648429.30462222|1776216.06319141
PR_Megachilidae_RL_37664,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,2,,2015,10,15,20151015,2015,Portugal,37.19,-8.9,,provided,2648429.30462222|1776216.06319141
IB_bees_ES_RL_62814,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,F,1,,2015,10,22,22-10-2015;22-10-2015,2015,Portugal,37.094,-8.337,1000,provided,2694915.3089468|1753692.59546213
PR_Megachilidae_RL_37643,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2015,10,22,20151022,2015,Portugal,37.094,-8.337,,provided,2694915.3089468|1753692.59546213
PR_Megachilidae_RL_37645,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2015,10,22,20151022,2015,Portugal,37.094,-8.337,,provided,2694915.3089468|1753692.59546213
IB_bees_ES_RL_62800,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,F,1,Helichrysum stoechas,2015,6,27,27-06-2015;27-06-2015,2015,Portugal,37.303,-8.617,1000,provided,2675595.56058514|1782256.10929075
PR_Megachilidae_RL_37671,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2015,6,27,20150627,2015,Portugal,37.303,-8.617,,provided,2675595.56058514|1782256.10929075
PR_Megachilidae_RL_37672,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2015,6,27,20150627,2015,Portugal,37.303,-8.617,,provided,2675595.56058514|1782256.10929075
IB_bees_ES_RL_62802,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,F,3,,2015,8,19,19-08-2015;19-08-2015,2015,Portugal,37.161,-8.598,1000,provided,2673868.2052919|1766519.86277642
PR_Megachilidae_RL_37655,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,3,,2015,8,19,20150819,2015,Portugal,37.161,-8.598,,provided,2673868.2052919|1766519.86277642
PR_Megachilidae_RL_37656,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,3,,2015,8,19,20150819,2015,Portugal,37.16104,-8.597797,,provided,2673886.73252065|1766519.80007355
IB_bees_ES_RL_55386,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,F,3,,2015,8,31,31-08-2015;01-06-2015,2015,Portugal,41.34,-6.96,1000,provided,2909067.02871432|2185964.24621622
IB_bees_ES_RL_88323,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,M,3,,2015,8,31,31-08-2015;01-06-2015,2015,Portugal,41.34,-6.96,1000,provided,2909067.02871432|2185964.24621622
PR_Megachilidae_RL_37798,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,3,,2015,8,31,20150831,2015,Portugal,41.34,-6.96,,provided,2909067.02871432|2185964.24621622
PR_Megachilidae_RL_37799,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,3,,2015,8,31,20150831,2015,Portugal,41.34,-6.96,,provided,2909067.02871432|2185964.24621622
PR_Megachilidae_RL_37801,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,3,,2015,8,31,20150831,2015,Portugal,41.34,-6.96,,provided,2909067.02871432|2185964.24621622
PR_Megachilidae_RL_37802,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,3,,2015,8,31,20150831,2015,Portugal,41.34,-6.96,,provided,2909067.02871432|2185964.24621622
IB_bees_ES_RL_62801,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,F,1,,2015,8,4,04-08-2015;04-08-2015,2015,Portugal,37.144,-8.608,1000,provided,2672599.11997495|1764900.93473546
PR_Megachilidae_RL_37652,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2015,8,4,20150804,2015,Portugal,37.144,-8.608,,provided,2672599.11997495|1764900.93473546
PR_Megachilidae_RL_37653,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2015,8,4,20150804,2015,Portugal,37.14436,-8.60808,,provided,2672600.72689352|1764941.51519404
ADD_BDT_222,ADD_PULSE_2024,Thomas James Wood,Heriades rubicola,M,1,,2015,9,17,,,Portugal,37.19,-8.9,,provided,2648429.30462222|1776216.06319141
IB_bees_ES_RL_62806,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,M,1,,2015,9,17,17-09-2015;17-09-2015,2015,Portugal,37.19,-8.9,1000,provided,2648429.30462222|1776216.06319141
PR_Megachilidae_RL_37659,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2015,9,17,20150917,2015,Portugal,37.19,-8.9,,provided,2648429.30462222|1776216.06319141
PR_Megachilidae_RL_37663,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2015,9,17,20150917,2015,Portugal,37.19,-8.9,,provided,2648429.30462222|1776216.06319141
ADD_BDT_223,ADD_PULSE_2024,Thomas James Wood,Heriades rubicola,F,1,,2015,9,18,,,Portugal,37.094,-8.337,,provided,2694915.3089468|1753692.59546213
IB_bees_ES_RL_62808,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,F,1,,2015,9,18,18-09-2015;18-09-2015,2015,Portugal,37.094,-8.337,1000,provided,2694915.3089468|1753692.59546213
PR_Megachilidae_RL_37642,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2015,9,18,20150918,2015,Portugal,37.094,-8.337,,provided,2694915.3089468|1753692.59546213
PR_Megachilidae_RL_37644,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2015,9,18,20150918,2015,Portugal,37.094,-8.337,,provided,2694915.3089468|1753692.59546213
ADD_BDT_224,ADD_PULSE_2024,Thomas James Wood,Heriades rubicola,F,1,,2015,9,19,,,Portugal,37.068,-8.811,,provided,2653202.30306577|1761109.14476021
IB_bees_ES_RL_62809,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,F,1,,2015,9,19,19-09-2015;19-09-2015,2015,Portugal,37.068,-8.811,1000,provided,2653202.30306577|1761109.14476021
PR_Megachilidae_RL_37630,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2015,9,19,20150919,2015,Portugal,37.068,-8.811,,provided,2653202.30306577|1761109.14476021
PR_Megachilidae_RL_37633,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2015,9,19,20150919,2015,Portugal,37.068,-8.811,,provided,2653202.30306577|1761109.14476021
ADD_BDT_225,ADD_PULSE_2024,Thomas James Wood,Heriades rubicola,F,1,Dittrichia viscosa,2015,9,22,,,Portugal,37.062,-8.84,,provided,2650545.84003825|1761095.86807526
IB_bees_ES_RL_40806,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,F,1,Dittrichia viscosa,2015,9,22,22-09-2015;22-09-2015,2015,Portugal,37.062,-8.84,1000,provided,2650545.84003825|1761095.86807526
PR_Megachilidae_RL_37628,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2015,9,22,20150922,2015,Portugal,37.062,-8.84,,provided,2650545.84003825|1761095.86807526
PR_Megachilidae_RL_37629,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2015,9,22,20150922,2015,Portugal,37.062,-8.84,,provided,2650545.84003825|1761095.86807526
ULB_RL_1214463,MarshallL_ULBSTEPPlus_2023,ULB,Heriades rubicola,,1,,2015,,,20150000,,Portugal,37.062,-8.84,,provided,2650545.84003825|1761095.86807526
ULB_RL_1214464,MarshallL_ULBSTEPPlus_2023,ULB,Heriades rubicola,,1,,2015,,,20150000,,Portugal,37.068,-8.811,,provided,2653202.30306577|1761109.14476021
ULB_RL_1214468,MarshallL_ULBSTEPPlus_2023,ULB,Heriades rubicola,,2,,2015,,,20150000,,Portugal,37.094,-8.337,,provided,2694915.3089468|1753692.59546213
ULB_RL_1214472,MarshallL_ULBSTEPPlus_2023,ULB,Heriades rubicola,,1,,2015,,,20150000,,Portugal,37.14436,-8.60808,,provided,2672600.72689352|1764941.51519404
ULB_RL_1214473,MarshallL_ULBSTEPPlus_2023,ULB,Heriades rubicola,,3,,2015,,,20150000,,Portugal,37.16104,-8.597797,,provided,2673886.73252065|1766519.80007355
ULB_RL_1214475,MarshallL_ULBSTEPPlus_2023,ULB,Heriades rubicola,,3,,2015,,,20150000,,Portugal,37.19,-8.9,,provided,2648429.30462222|1776216.06319141
ULB_RL_1214479,MarshallL_ULBSTEPPlus_2023,ULB,Heriades rubicola,,1,,2015,,,20150000,,Portugal,37.303,-8.617,,provided,2675595.56058514|1782256.10929075
ULB_RL_1214496,MarshallL_ULBSTEPPlus_2023,ULB,Heriades rubicola,,6,,2015,,,20150000,,Portugal,41.34,-6.96,,provided,2909067.02871432|2185964.24621622
IB_bees_ES_RL_62831,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,,1,,2016,10,4,04-10-2016;04-10-2016,2016,Portugal,37.19,-8.9,1000,provided,2648429.30462222|1776216.06319141
PR_Megachilidae_RL_37662,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,,1,,2016,10,4,20161004,2016,Portugal,37.19,-8.9,,provided,2648429.30462222|1776216.06319141
PR_Megachilidae_RL_37666,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,,1,,2016,10,4,20161004,2016,Portugal,37.19,-8.9,,provided,2648429.30462222|1776216.06319141
IB_bees_ES_RL_62833,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,F,1,Dittrichia viscosa,2016,11,3,03-11-2016;03-11-2016,2016,Portugal,37.068,-8.811,1000,provided,2653202.30306577|1761109.14476021
PR_Megachilidae_RL_37632,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2016,11,3,20161103,2016,Portugal,37.068,-8.811,,provided,2653202.30306577|1761109.14476021
PR_Megachilidae_RL_37635,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2016,11,3,20161103,2016,Portugal,37.068,-8.811,,provided,2653202.30306577|1761109.14476021
ADD_BDT_226,ADD_PULSE_2024,Thomas James Wood,Heriades rubicola,F&M,3,Carduus tenuiflorus,2016,4,24,,,Portugal,37.087,-7.662,,provided,2753393.82259966|1738826.15048902
IB_bees_ES_RL_62815,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,F,1,Carduus tenuiflorus,2016,4,24,24-04-2016;24-04-2016,2016,Portugal,37.087,-7.662,1000,provided,2753393.82259966|1738826.15048902
IB_bees_ES_RL_88477,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,M,2,Carduus tenuiflorus,2016,4,24,24-04-2016;24-04-2016,2016,Portugal,37.087,-7.662,1000,provided,2753393.82259966|1738826.15048902
PR_Megachilidae_RL_37638,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2016,4,24,20160424,2016,Portugal,37.087,-7.662,,provided,2753393.82259966|1738826.15048902
PR_Megachilidae_RL_37639,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,2,,2016,4,24,20160424,2016,Portugal,37.087,-7.662,,provided,2753393.82259966|1738826.15048902
PR_Megachilidae_RL_37640,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2016,4,24,20160424,2016,Portugal,37.087,-7.662,,provided,2753393.82259966|1738826.15048902
PR_Megachilidae_RL_37641,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,2,,2016,4,24,20160424,2016,Portugal,37.087,-7.662,,provided,2753393.82259966|1738826.15048902
ADD_BDT_227,ADD_PULSE_2024,Thomas James Wood,Heriades rubicola,M,1,,2016,4,28,,,Portugal,37.1,-7.83,,provided,2739080.6645156|1743694.37470991
IB_bees_ES_RL_62816,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,M,1,,2016,4,28,28-04-2016;28-04-2016,2016,Portugal,37.1,-7.83,1000,provided,2739080.6645156|1743694.37470991
PR_Megachilidae_RL_37646,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2016,4,28,20160428,2016,Portugal,37.1,-7.83,,provided,2739080.6645156|1743694.37470991
PR_Megachilidae_RL_37647,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2016,4,28,20160428,2016,Portugal,37.1,-7.83,,provided,2739080.6645156|1743694.37470991
IB_bees_ES_RL_62820,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,F,1,,2016,6,2,02-06-2016;02-06-2016,2016,Portugal,37.64,-7.66,1000,provided,2766054.08720663|1798597.05799389
PR_Megachilidae_RL_37687,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2016,6,2,20160602,2016,Portugal,37.64,-7.66,,provided,2766054.08720663|1798597.05799389
PR_Megachilidae_RL_37689,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2016,6,2,20160602,2016,Portugal,37.64,-7.66,,provided,2766054.08720663|1798597.05799389
AM_Osmiini_RL_3124,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,2016,6,4,04/06/2016,,Portugal,37.66802,-7.49392,,provided,2781016.66407412|1798258.66064321
AM_Osmiini_RL_3125,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,2016,6,4,04/06/2016,,Portugal,37.66802,-7.49392,,provided,2781016.66407412|1798258.66064321
IB_bees_ES_RL_62821,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,M,2,,2016,6,4,04-06-2016;04-06-2016,2016,Portugal,37.64,-7.66,1000,provided,2766054.08720663|1798597.05799389
PR_Megachilidae_RL_37688,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,2,,2016,6,4,20160604,2016,Portugal,37.64,-7.66,,provided,2766054.08720663|1798597.05799389
PR_Megachilidae_RL_37690,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,,1,,2016,6,4,20160604,2016,Portugal,37.64,-7.66,,provided,2766054.08720663|1798597.05799389
IB_bees_ES_RL_62827,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,F,1,,2016,9,15,15-09-2016;15-09-2016,2016,Portugal,37.19,-8.9,1000,provided,2648429.30462222|1776216.06319141
PR_Megachilidae_RL_37661,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2016,9,15,20160915,2016,Portugal,37.19,-8.9,,provided,2648429.30462222|1776216.06319141
PR_Megachilidae_RL_37665,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2016,9,15,20160915,2016,Portugal,37.19,-8.9,,provided,2648429.30462222|1776216.06319141
IB_bees_ES_RL_62829,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,,1,Dittrichia viscosa,2016,9,20,20-09-2016;20-09-2016,2016,Portugal,37.068,-8.811,1000,provided,2653202.30306577|1761109.14476021
PR_Megachilidae_RL_37631,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,,1,,2016,9,20,20160920,2016,Portugal,37.068,-8.811,,provided,2653202.30306577|1761109.14476021
PR_Megachilidae_RL_37634,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,,1,,2016,9,20,20160920,2016,Portugal,37.068,-8.811,,provided,2653202.30306577|1761109.14476021
ULB_RL_1214465,MarshallL_ULBSTEPPlus_2023,ULB,Heriades rubicola,,2,,2016,,,20160000,,Portugal,37.068,-8.811,,provided,2653202.30306577|1761109.14476021
ULB_RL_1214467,MarshallL_ULBSTEPPlus_2023,ULB,Heriades rubicola,,3,,2016,,,20160000,,Portugal,37.087,-7.662,,provided,2753393.82259966|1738826.15048902
ULB_RL_1214469,MarshallL_ULBSTEPPlus_2023,ULB,Heriades rubicola,,1,,2016,,,20160000,,Portugal,37.1,-7.83,,provided,2739080.6645156|1743694.37470991
ULB_RL_1214476,MarshallL_ULBSTEPPlus_2023,ULB,Heriades rubicola,,2,,2016,,,20160000,,Portugal,37.19,-8.9,,provided,2648429.30462222|1776216.06319141
ULB_RL_1214484,MarshallL_ULBSTEPPlus_2023,ULB,Heriades rubicola,,3,,2016,,,20160000,,Portugal,37.64,-7.66,,provided,2766054.08720663|1798597.05799389
IB_bees_ES_RL_62834,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,M,1,,2017,4,11,11-04-2017;11-04-2017,2017,Portugal,37.157,-7.544,1000,provided,2765224.69470186|1743984.76748027
PR_Megachilidae_RL_37654,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2017,4,11,20170411,2017,Portugal,37.157,-7.544,,provided,2765224.69470186|1743984.76748027
IB_bees_ES_RL_62838,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,F,1,,2018,7,17,17-07-2018;17-07-2018,2018,Portugal,38.746,-9.105,1000,provided,2669004.52448403|1948574.14202921
PR_Megachilidae_RL_37711,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2018,7,17,20180717,2018,Portugal,38.746,-9.105,,provided,2669004.52448403|1948574.14202921
IB_bees_ES_RL_62837,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,M,1,,2018,7,9,09-07-2018;09-07-2018,2018,Portugal,38.773,-9.107,1000,provided,2669507.24206154|1951531.51717703
PR_Megachilidae_RL_37712,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2018,7,9,20180709,2018,Portugal,38.773,-9.107,,provided,2669507.24206154|1951531.51717703
